,name,mean,std,median,min,max
1429,Curitiba,-1.0766198635101318,0.0,-1.0766198635101318,-1.0766198635101318,-1.0766198635101318
1430,Curitibanos,-0.5313029885292053,0.0,-0.5313029885292053,-0.5313029885292053,-0.5313029885292053
1431,Currais,-0.03839129954576492,0.4591341018676758,0.07486847043037415,-0.9109305739402771,0.4540286362171173
1432,Currais Novos,0.8380682468414307,0.0,0.8380682468414307,0.8380682468414307,0.8380682468414307
1433,Curral Novo do Piau?,-0.034439992159605026,0.0,-0.034439992159605026,-0.034439992159605026,-0.034439992159605026
1434,Curral Velho,,,,,
1435,Curral de Cima,0.5800130367279053,0.0,0.5800130367279053,0.5800130367279053,0.5800130367279053
1436,Curral de Dentro,,,,,
1437,Curralinho,0.04541783407330513,0.17264777421951294,0.023751448839902878,-0.1964121013879776,0.29119670391082764
1438,Curralinhos,,,,,
1439,Curu?,-0.7111236453056335,0.2216619998216629,-0.7111236453056335,-0.9327856302261353,-0.48946163058280945
1440,Curu??,,,,,
1441,Cururupu,,,,,
1442,Curvel?ndia,1.824701189994812,0.0,1.824701189994812,1.824701189994812,1.824701189994812
1443,Curvelo,1.0075955390930176,0.3330843150615692,0.8519352078437805,0.7003995180130005,1.470451831817627
1444,Cust?dia,0.9346141219139099,0.0,0.9346141219139099,0.9346141219139099,0.9346141219139099
1445,Cutias,0.8771680593490601,0.0987989753484726,0.8576439619064331,0.7630234956741333,1.0303606986999512
1446,D?rio Meira,0.8656242489814758,0.0,0.8656242489814758,0.8656242489814758,0.8656242489814758
1447,Dami?o,,,,,
1448,Damian?polis,-0.0868573933839798,0.0,-0.0868573933839798,-0.0868573933839798,-0.0868573933839798
1449,Damol?ndia,,,,,
1450,Darcin?polis,-1.7782073020935059,0.39690083265304565,-1.7782073020935059,-2.1751081943511963,-1.381306529045105
1451,Datas,,,,,
1452,David Canabarro,,,,,
1453,Davin?polis,,,,,
1454,Delfim Moreira,-1.0918865203857422,0.0,-1.0918865203857422,-1.0918865203857422,-1.0918865203857422
1455,Delfin?polis,-1.4737975597381592,0.0,-1.4737975597381592,-1.4737975597381592,-1.4737975597381592
1456,Delmiro Gouveia,,,,,
1457,Delta,,,,,
1458,Demerval Lob?o,,,,,
1459,Denise,0.49521270394325256,0.0,0.49521270394325256,0.49521270394325256,0.49521270394325256
1460,Deod?polis,-0.839459240436554,0.0,-0.839459240436554,-0.839459240436554,-0.839459240436554
1461,Deputado Irapuan Pinheiro,,,,,
1462,Derrubadas,0.6314550638198853,0.0,0.6314550638198853,0.6314550638198853,0.6314550638198853
1463,Descalvado,0.2689424753189087,0.0,0.2689424753189087,0.2689424753189087,0.2689424753189087
1464,Descanso,,,,,
1465,Descoberto,,,,,
1466,Desterro,,,,,
1467,Desterro de Entre Rios,,,,,
1468,Desterro do Melo,,,,,
1469,Dezesseis de Novembro,0.8058421611785889,0.0,0.8058421611785889,0.8058421611785889,0.8058421611785889
1470,Diadema,,,,,
1471,Diamante,0.6387461423873901,0.0,0.6387461423873901,0.6387461423873901,0.6387461423873901
1472,Diamante D'Oeste,,,,,
1473,Diamante do Norte,,,,,
1474,Diamante do Sul,0.1687161773443222,0.0,0.1687161773443222,0.1687161773443222,0.1687161773443222
1475,Diamantina,0.5603494048118591,0.5280774831771851,0.30094605684280396,0.046962566673755646,1.3935798406600952
1476,Diamantino,0.35334184765815735,0.28856611251831055,0.436860591173172,-0.38013947010040283,0.7240754961967468
1477,Dian?polis,0.8461353778839111,0.13805396854877472,0.8350512981414795,0.6828692555427551,1.0204856395721436
1478,Dias D'?vila,,,,,
1479,Dilermando de Aguiar,0.7559859156608582,0.0,0.7559859156608582,0.7559859156608582,0.7559859156608582
1480,Diogo de Vasconcelos,0.8413597941398621,0.0,0.8413597941398621,0.8413597941398621,0.8413597941398621
1481,Dion?sio,,,,,
1482,Dion?sio Cerqueira,,,,,
1483,Diorama,-0.6473177671432495,0.015349894762039185,-0.6473177671432495,-0.6626676321029663,-0.6319678425788879
1484,Dirce Reis,,,,,
1485,Dirceu Arcoverde,0.7458146810531616,0.0,0.7458146810531616,0.7458146810531616,0.7458146810531616
1486,Divin?polis,,,,,
1487,Divin?polis de Goi?s,0.20897610485553741,0.0,0.20897610485553741,0.20897610485553741,0.20897610485553741
1488,Divin?polis do Tocantins,0.08321256190538406,0.0968656837940216,0.05329401046037674,-0.0175999253988266,0.21394361555576324
1489,Divin?sia,0.08431351184844971,0.0,0.08431351184844971,0.08431351184844971,0.08431351184844971
1490,Divina Pastora,,,,,
1491,Divino,,,,,
1492,Divino das Laranjeiras,1.7501156330108643,0.0,1.7501156330108643,1.7501156330108643,1.7501156330108643
1493,Divino de S?o Louren?o,,,,,
1494,Divinol?ndia,,,,,
1495,Divinol?ndia de Minas,1.896241545677185,0.0,1.896241545677185,1.896241545677185,1.896241545677185
1496,Divis?polis,0.803844690322876,0.0,0.803844690322876,0.803844690322876,0.803844690322876
1497,Divisa Alegre,,,,,
1498,Divisa Nova,-0.9643874764442444,0.0,-0.9643874764442444,-0.9643874764442444,-0.9643874764442444
1499,Dobrada,-0.876637876033783,0.0,-0.876637876033783,-0.876637876033783,-0.876637876033783
1500,Dois C?rregos,,,,,
1501,Dois Irm?os,,,,,
1502,Dois Irm?os das Miss?Es,,,,,
1503,Dois Irm?os do Buriti,0.6873847246170044,0.22217494249343872,0.6125706434249878,0.42524972558021545,1.0203583240509033
1504,Dois Irm?os do Tocantins,0.3575890362262726,0.17418158054351807,0.41756200790405273,0.08544345200061798,0.5097886919975281
1505,Dois Lajeados,,,,,
1506,Dois Riachos,,,,,
1507,Dois Vizinhos,1.2728763818740845,0.0,1.2728763818740845,1.2728763818740845,1.2728763818740845
1508,Dolcin?polis,,,,,
1509,Dom Aquino,-0.3507096469402313,0.18863318860530853,-0.2691812217235565,-0.611447811126709,-0.1714998334646225
1510,Dom Bas?lio,1.136404037475586,0.0,1.136404037475586,1.136404037475586,1.136404037475586
1511,Dom Bosco,0.505053699016571,0.0,0.505053699016571,0.505053699016571,0.505053699016571
1512,Dom Cavati,,,,,
1513,Dom Eliseu,-0.10087082535028458,0.23109982907772064,-0.19168944656848907,-0.3365718722343445,0.3298436105251312
1514,Dom Expedito Lopes,,,,,
1515,Dom Feliciano,0.327722430229187,0.06248612701892853,0.327722430229187,0.2652363181114197,0.39020857214927673
1516,Dom Inoc?ncio,0.5079583525657654,0.1504872739315033,0.5202710032463074,0.2831047773361206,0.7172042727470398
1517,Dom Joaquim,1.78998863697052,0.0,1.78998863697052,1.78998863697052,1.78998863697052
1518,Dom Macedo Costa,,,,,
1519,Dom Pedrito,0.7057897448539734,0.15734408795833588,0.6813591718673706,0.5032138824462891,1.1035935878753662
1520,Dom Pedro,,,,,
1521,Dom Pedro de Alc?ntara,,,,,
1522,Dom Silv?rio,,,,,
1523,Dom Vi?oso,,,,,
1524,Domingos Martins,0.8362576961517334,0.21319282054901123,0.8362576961517334,0.6230648756027222,1.0494505167007446
1525,Domingos Mour?o,-0.6523991823196411,0.22965912520885468,-0.6523991823196411,-0.882058322429657,-0.42274007201194763
1526,Dona Emma,-1.004957914352417,0.0,-1.004957914352417,-1.004957914352417,-1.004957914352417
1527,Dona Eus?bia,,,,,
1528,Dona Francisca,,,,,
1529,Dona In?s,,,,,
1530,Dores de Campos,,,,,
1531,Dores de Guanh?es,2.2859609127044678,0.0,2.2859609127044678,2.2859609127044678,2.2859609127044678
1532,Dores do Indai?,1.463320016860962,0.0,1.463320016860962,1.463320016860962,1.463320016860962
1533,Dores do Rio Preto,,,,,
1534,Dores do Turvo,,,,,
1535,Dores?polis,,,,,
1536,Dormentes,0.750016450881958,0.332025408744812,0.750016450881958,0.4179910123348236,1.08204185962677
1537,Douradina,,,,,
1538,Dourado,,,,,
1539,Douradoquara,-1.2884618043899536,0.0,-1.2884618043899536,-1.2884618043899536,-1.2884618043899536
1540,Dourados,-0.9065002799034119,0.5348247289657593,-0.8758939504623413,-1.8601926565170288,-0.29208776354789734
1541,Doutor Camargo,,,,,
1542,Doutor Maur?cio Cardoso,,,,,
1543,Doutor Pedrinho,-0.6081093549728394,0.0,-0.6081093549728394,-0.6081093549728394,-0.6081093549728394
1544,Doutor Ricardo,,,,,
1545,Doutor Severiano,,,,,
1546,Doutor Ulysses,-0.626691460609436,0.0,-0.626691460609436,-0.626691460609436,-0.626691460609436
1547,Doverl?ndia,0.006036229431629181,0.25090712308883667,0.06745140999555588,-0.39941856265068054,0.2886606752872467
1548,Dracena,-1.5067836046218872,0.0,-1.5067836046218872,-1.5067836046218872,-1.5067836046218872
1549,Duartina,,,,,
1550,Duas Barras,-0.7374848127365112,0.0,-0.7374848127365112,-0.7374848127365112,-0.7374848127365112
1551,Duas Estradas,,,,,
1552,Duer?,0.017416685819625854,0.18178965151309967,0.10290639102458954,-0.27192386984825134,0.2250661551952362
1553,Dumont,-1.31086003780365,0.0,-1.31086003780365,-1.31086003780365,-1.31086003780365
1554,Duque Bacelar,,,,,
1555,Duque de Caxias,-0.5854021310806274,0.0,-0.5854021310806274,-0.5854021310806274,-0.5854021310806274
1556,Durand?,,,,,
1557,Echapor?,-0.2869457006454468,0.0,-0.2869457006454468,-0.2869457006454468,-0.2869457006454468
1558,Ecoporanga,0.7221827507019043,0.1818963587284088,0.7221827507019043,0.5402864217758179,0.9040791392326355
1559,Ed?ia,-0.4683452248573303,0.0394626259803772,-0.4683452248573303,-0.5078078508377075,-0.4288825988769531
1560,Edealina,-0.6849289536476135,0.29778921604156494,-0.6849289536476135,-0.9827181696891785,-0.3871397376060486
1561,Eirunep?,0.07107755541801453,0.5655732154846191,0.20695465803146362,-0.8891195058822632,0.9348565936088562
1562,El?i Mendes,,,,,
1563,El?sio Medrado,,,,,
1564,Eldorado,0.07105626165866852,0.0,0.07105626165866852,0.07105626165866852,0.07105626165866852
1565,Eldorado do Sul,,,,,
1566,Eldorado dos Caraj?s,-0.30346474051475525,0.10899446159601212,-0.29742440581321716,-0.4564043879508972,-0.16260580718517303
1567,Elesb?o Veloso,-0.4478289484977722,0.22936619818210602,-0.4478289484977722,-0.677195131778717,-0.218462735414505
1568,Elias Fausto,,,,,
1569,Eliseu Martins,-0.41138744354248047,0.27650150656700134,-0.41138744354248047,-0.6878889799118042,-0.13488593697547913
1570,Elisi?rio,,,,,
1571,Emas,,,,,
1572,Emba?ba,,,,,
1573,Embu,,,,,
1574,Embu-Gua?u,,,,,
1575,Emilian?polis,-0.6317890286445618,0.0,-0.6317890286445618,-0.6317890286445618,-0.6317890286445618
1576,En?as Marques,,,,,
1577,Encantado,,,,,
1578,Encanto,,,,,
1579,Encruzilhada,0.6282174587249756,0.31275731325149536,0.6282174587249756,0.31546011567115784,0.940974771976471
1580,Encruzilhada do Sul,-0.23321416974067688,0.31845828890800476,-0.24567268788814545,-0.5761097073554993,0.1345984786748886
1581,Engenheiro Beltr?o,-0.8269427418708801,0.0,-0.8269427418708801,-0.8269427418708801,-0.8269427418708801
1582,Engenheiro Caldas,,,,,
1583,Engenheiro Coelho,,,,,
1584,Engenheiro Navarro,0.8149362802505493,0.0,0.8149362802505493,0.8149362802505493,0.8149362802505493
1585,Engenheiro Paulo de Frontin,,,,,
1586,Engenho Velho,,,,,
1587,Entre Folhas,,,,,
1588,Entre Rios,,,,,
1589,Entre Rios de Minas,0.014345620758831501,0.0,0.014345620758831501,0.014345620758831501,0.014345620758831501
1590,Entre Rios do Oeste,,,,,
1591,Entre Rios do Sul,0.19009657204151154,0.0,0.19009657204151154,0.19009657204151154,0.19009657204151154
1592,Entre-Iju?s,,,,,
1593,Envira,-0.5581497550010681,0.5102213025093079,-0.6258115768432617,-1.404487133026123,0.15694254636764526
1594,Epitaciol?ndia,0.4965675473213196,0.10891461372375488,0.4965675473213196,0.3876529335975647,0.6054821610450745
1595,Equador,,,,,
1596,Erebango,,,,,
1597,Erechim,0.7659956812858582,0.0,0.7659956812858582,0.7659956812858582,0.7659956812858582
1598,Erer?,0.03066050074994564,0.0,0.03066050074994564,0.03066050074994564,0.03066050074994564
1599,Ermo,,,,,
1600,Ernestina,,,,,
1601,Erv?lia,,,,,
1602,Erval Grande,,,,,
1603,Erval Seco,-0.11912848055362701,0.0,-0.11912848055362701,-0.11912848055362701,-0.11912848055362701
1604,Erval Velho,-0.11836913973093033,0.0,-0.11836913973093033,-0.11836913973093033,-0.11836913973093033
1605,Escada,,,,,
1606,Esmeralda,1.1878941059112549,0.0,1.1878941059112549,1.1878941059112549,1.1878941059112549
1607,Esmeraldas,0.24010954797267914,0.0,0.24010954797267914,0.24010954797267914,0.24010954797267914
1608,Esp?rito Santo,,,,,
1609,Esp?rito Santo do Dourado,-1.480703353881836,0.0,-1.480703353881836,-1.480703353881836,-1.480703353881836
1610,Esp?rito Santo do Pinhal,-1.0965297222137451,0.0,-1.0965297222137451,-1.0965297222137451,-1.0965297222137451
1611,Esp?rito Santo do Turvo,,,,,
1612,Espera Feliz,,,,,
1613,Esperan?a,,,,,
1614,Esperan?a Nova,-0.2431057095527649,0.0,-0.2431057095527649,-0.2431057095527649,-0.2431057095527649
1615,Esperan?a do Sul,,,,,
1616,Esperantin?polis,,,,,
1617,Esperantina,-0.24761350452899933,0.0,-0.24761350452899933,-0.24761350452899933,-0.24761350452899933
1618,Espig?o Alto do Igua?u,,,,,
1619,Espig?o D'Oeste,0.6737340092658997,0.2885117828845978,0.6676940321922302,0.31061530113220215,1.1310940980911255
1620,Espinosa,0.9713899493217468,0.6468336582183838,0.9621976017951965,0.183819979429245,1.7681523561477661
1621,Esplanada,1.9594038724899292,0.0,1.9594038724899292,1.9594038724899292,1.9594038724899292
1622,Espumoso,0.9310657978057861,0.35827359557151794,0.9310657978057861,0.5727922320365906,1.2893394231796265
1623,Est?ncia,-1.9534783363342285,0.0,-1.9534783363342285,-1.9534783363342285,-1.9534783363342285
1624,Est?ncia Velha,,,,,
1625,Esta??o,,,,,
1626,Esteio,,,,,
1627,Estiva,-0.995993435382843,0.0,-0.995993435382843,-0.995993435382843,-0.995993435382843
1628,Estiva Gerbi,,,,,
1629,Estreito,-2.356076240539551,0.16112861037254333,-2.280588388442993,-2.5800185203552246,-2.2076218128204346
1630,Estrela,,,,,
1631,Estrela D'Oeste,,,,,
1632,Estrela Dalva,,,,,
1633,Estrela Velha,,,,,
1634,Estrela de Alagoas,,,,,
1635,Estrela do Indai?,1.3723204135894775,0.0,1.3723204135894775,1.3723204135894775,1.3723204135894775
1636,Estrela do Norte,0.15225696563720703,0.0,0.15225696563720703,0.15225696563720703,0.15225696563720703
1637,Estrela do Sul,-0.8412438035011292,0.0,-0.8412438035011292,-0.8412438035011292,-0.8412438035011292
1638,Euclides da Cunha,1.0730317831039429,0.1265636682510376,1.0730317831039429,0.9464681148529053,1.1995954513549805
1639,Euclides da Cunha Paulista,0.18164031207561493,0.0,0.18164031207561493,0.18164031207561493,0.18164031207561493
1640,Eug?nio de Castro,0.17981591820716858,0.0,0.17981591820716858,0.17981591820716858,0.17981591820716858
1641,Eugen?polis,-0.3543396592140198,0.0,-0.3543396592140198,-0.3543396592140198,-0.3543396592140198
1642,Eun?polis,0.5185698866844177,0.022053733468055725,0.5185698866844177,0.4965161383152008,0.5406236052513123
1643,Eus?bio,,,,,
1644,Ewbank da C?mara,,,,,
1645,Extrema,,,,,
1646,Extremoz,,,,,
1647,Exu,0.2996625304222107,0.0,0.2996625304222107,0.2996625304222107,0.2996625304222107
1648,F?nix,,,,,
1649,F?tima,,,,,
1650,F?tima do Sul,,,,,
1651,Fagundes,,,,,
1652,Fagundes Varela,,,,,
1653,Faina,-0.6766788959503174,0.22221457958221436,-0.7031871676445007,-0.9346109628677368,-0.3922385573387146
1654,Fama,,,,,
1655,Faria Lemos,,,,,
1656,Farias Brito,0.07289430499076843,0.0,0.07289430499076843,0.07289430499076843,0.07289430499076843
1657,Faro,0.8650744557380676,0.15154601633548737,0.8908321857452393,0.5875329375267029,1.1271963119506836
1658,Farol,,,,,
1659,Farroupilha,,,,,
1660,Fartura,-0.04872845485806465,0.0,-0.04872845485806465,-0.04872845485806465,-0.04872845485806465
1661,Fartura do Piau?,0.758363664150238,0.0,0.758363664150238,0.758363664150238,0.758363664150238
1662,Faxinal,-0.46679389476776123,0.0,-0.46679389476776123,-0.46679389476776123,-0.46679389476776123
1663,Faxinal do Soturno,,,,,
1664,Faxinal dos Guedes,,,,,
1665,Faxinalzinho,,,,,
1666,Fazenda Nova,-1.223333716392517,0.0,-1.223333716392517,-1.223333716392517,-1.223333716392517
1667,Fazenda Rio Grande,-0.9581481218338013,0.0,-0.9581481218338013,-0.9581481218338013,-0.9581481218338013
1668,Fazenda Vilanova,,,,,
1669,Feij?,-0.3234269320964813,0.3867495357990265,-0.21743901073932648,-1.3806354999542236,0.2747405469417572
1670,Feira Grande,,,,,
1671,Feira Nova,,,,,
1672,Feira Nova do Maranh?o,-1.3504807949066162,0.27866923809051514,-1.3504807949066162,-1.6291500329971313,-1.071811556816101
1673,Feira da Mata,1.2892558574676514,0.12200558185577393,1.2892558574676514,1.1672502756118774,1.4112614393234253
1674,Feira de Santana,0.10345867276191711,0.08988329023122787,0.08183280378580093,0.005792341660708189,0.22275087237358093
1675,Fel?cio dos Santos,1.5034373998641968,0.0,1.5034373998641968,1.5034373998641968,1.5034373998641968
1676,Felipe Guerra,,,,,
1677,Felisburgo,,,,,
1678,Felixl?ndia,0.5674265623092651,0.02992027997970581,0.5674265623092651,0.5375062823295593,0.597346842288971
1679,Feliz,,,,,
1680,Feliz Deserto,,,,,
1681,Feliz Natal,0.9208043217658997,0.4160764515399933,1.133568525314331,0.04662928357720375,1.3552334308624268
1682,Fern?o,,,,,
1683,Fernand?polis,-1.0065988302230835,0.0,-1.0065988302230835,-1.0065988302230835,-1.0065988302230835
1684,Fernandes Pinheiro,-0.5470800399780273,0.0,-0.5470800399780273,-0.5470800399780273,-0.5470800399780273
1685,Fernandes Tourinho,,,,,
1686,Fernando Falc?o,-1.8604873418807983,0.08410562574863434,-1.8436554670333862,-1.9874029159545898,-1.767235517501831
1687,Fernando Pedroza,1.4139347076416016,0.0,1.4139347076416016,1.4139347076416016,1.4139347076416016
1688,Fernando Prestes,,,,,
1689,Fernando de Noronha,,,,,
1690,Ferraz de Vasconcelos,,,,,
1691,Ferreira Gomes,1.004154920578003,0.5675239562988281,0.9258843660354614,0.19526608288288116,1.8073853254318237
1692,Ferreiros,,,,,
1693,Ferros,1.4631471633911133,0.03608912229537964,1.4631471633911133,1.4270579814910889,1.4992362260818481
1694,Fervedouro,,,,,
1695,Figueir?o,-0.9875762462615967,0.24222712218761444,-1.0422477722167969,-1.2569522857666016,-0.5273619890213013
1696,Figueir?polis,0.7705188989639282,0.0978722870349884,0.7997409105300903,0.6190422773361206,0.8635517358779907
1697,Figueir?polis D'Oeste,1.1445802450180054,0.0,1.1445802450180054,1.1445802450180054,1.1445802450180054
1698,Figueira,,,,,
1699,Filad?lfia,-1.2728114128112793,0.14994710683822632,-1.2728114128112793,-1.4227585792541504,-1.1228643655776978
1700,Firmin?polis,-1.0231733322143555,0.0,-1.0231733322143555,-1.0231733322143555,-1.0231733322143555
1701,Firmino Alves,,,,,
1702,Fl?rida,,,,,
1703,Fl?rida Paulista,,,,,
1704,Flexeiras,0.7164366841316223,0.0,0.7164366841316223,0.7164366841316223,0.7164366841316223
1705,Flor da Serra do Sul,0.22415614128112793,0.0,0.22415614128112793,0.22415614128112793,0.22415614128112793
1706,Flor do Sert?o,,,,,
1707,Flor?nia,,,,,
1708,Flora Rica,,,,,
1709,Flora?,,,,,
1710,Floreal,,,,,
1711,Flores,0.3748680353164673,0.1767345815896988,0.3748680353164673,0.1981334537267685,0.5516026020050049
1712,Flores da Cunha,0.4178520441055298,0.0,0.4178520441055298,0.4178520441055298,0.4178520441055298
1713,Flores de Goi?s,-0.03371733799576759,0.11098162084817886,-0.0025458727031946182,-0.2317892163991928,0.08571352064609528
1714,Flores do Piau?,-0.5771639347076416,0.24412725865840912,-0.5771639347076416,-0.8212912082672119,-0.3330366909503937
1715,Florest?polis,,,,,
1716,Floresta,,,,,
1717,Floresta Azul,,,,,
1718,Floresta do Araguaia,-0.16488853096961975,0.21942360699176788,-0.19887851178646088,-0.49550649523735046,0.17785511910915375
1719,Floresta do Piau?,-0.4362383782863617,0.0,-0.4362383782863617,-0.4362383782863617,-0.4362383782863617
1720,Florestal,,,,,
1721,Florian?polis,,,,,
1722,Floriano,-1.5729014873504639,0.12163707613945007,-1.6193857192993164,-1.6781151294708252,-1.3747197389602661
1723,Floriano Peixoto,,,,,
1724,Fonte Boa,1.1442043781280518,0.11141368001699448,1.1334617137908936,0.835597038269043,1.2819077968597412
1725,Fontoura Xavier,1.2416318655014038,0.0,1.2416318655014038,1.2416318655014038,1.2416318655014038
1726,Formiga,,,,,
1727,Formigueiro,0.41102874279022217,0.0,0.41102874279022217,0.41102874279022217,0.41102874279022217
1728,Formosa,0.08554957807064056,0.3267916142940521,0.04122321307659149,-0.2924548387527466,0.7593167424201965
1729,Formosa da Serra Negra,-1.3423805236816406,0.2577873170375824,-1.4725449085235596,-1.57221257686615,-0.982384204864502
1730,Formosa do Oeste,,,,,
1731,Formosa do Rio Preto,0.5223466157913208,0.30256009101867676,0.6382297277450562,-0.08702892065048218,0.8872337341308594
1732,Formosa do Sul,,,,,
1733,Formoso,,,,,
1734,Formoso do Araguaia,0.6067163348197937,0.29979589581489563,0.6010633707046509,0.06769156455993652,1.1739730834960938
1735,Forquetinha,,,,,
1736,Forquilha,,,,,
1737,Forquilhinha,0.3740839660167694,0.0,0.3740839660167694,0.3740839660167694,0.3740839660167694
1738,Fortaleza,0.5834310054779053,0.0,0.5834310054779053,0.5834310054779053,0.5834310054779053
1739,Fortaleza de Minas,,,,,
1740,Fortaleza do Taboc?o,-0.3379804790019989,0.0,-0.3379804790019989,-0.3379804790019989,-0.3379804790019989
1741,Fortaleza dos Nogueiras,-0.8186798691749573,0.3096552789211273,-0.6703559756278992,-1.2496745586395264,-0.5360090732574463
1742,Fortaleza dos Valos,-1.0666192770004272,0.0,-1.0666192770004272,-1.0666192770004272,-1.0666192770004272
1743,Fortim,,,,,
1744,Fortuna,-1.3817218542099,0.0,-1.3817218542099,-1.3817218542099,-1.3817218542099
1745,Fortuna de Minas,,,,,
1746,Foz do Igua?u,0.26530566811561584,0.0,0.26530566811561584,0.26530566811561584,0.26530566811561584
1747,Foz do Jord?o,,,,,
1748,Fraiburgo,0.4889233410358429,0.0389958918094635,0.4889233410358429,0.4499274492263794,0.5279192328453064
1749,Franca,-1.0714157819747925,0.07155570387840271,-1.0714157819747925,-1.1429715156555176,-0.9998601078987122
1750,Francin?polis,,,,,
1751,Francisc?polis,2.17368221282959,0.0,2.17368221282959,2.17368221282959,2.17368221282959
1752,Francisco Alves,,,,,
1753,Francisco Ayres,-1.4151259660720825,0.0,-1.4151259660720825,-1.4151259660720825,-1.4151259660720825
1754,Francisco Badar?,,,,,
1755,Francisco Beltr?o,0.5953080058097839,0.15602093935012817,0.5953080058097839,0.43928706645965576,0.7513289451599121
1756,Francisco Dantas,,,,,
1757,Francisco Dumont,0.36156511306762695,0.0,0.36156511306762695,0.36156511306762695,0.36156511306762695
1758,Francisco Macedo,,,,,
1759,Francisco Morato,,,,,
1760,Francisco S?,1.1910902261734009,0.06726451963186264,1.2016602754592896,1.0876213312149048,1.2911731004714966
1761,Francisco Santos,,,,,
1762,Franco da Rocha,,,,,
1763,Frecheirinha,,,,,
1764,Frederico Westphalen,,,,,
1765,Frei Gaspar,1.9303793907165527,0.0,1.9303793907165527,1.9303793907165527,1.9303793907165527
1766,Frei Inoc?ncio,2.1424834728240967,0.0,2.1424834728240967,2.1424834728240967,2.1424834728240967
1767,Frei Lagonegro,,,,,
1768,Frei Martinho,0.9044364094734192,0.0,0.9044364094734192,0.9044364094734192,0.9044364094734192
1769,Frei Miguelinho,,,,,
1770,Frei Paulo,,,,,
1771,Frei Rog?rio,,,,,
1772,Fronteira,-1.1275776624679565,0.0,-1.1275776624679565,-1.1275776624679565,-1.1275776624679565
1773,Fronteira dos Vales,,,,,
1774,Fronteiras,0.6065141558647156,0.0,0.6065141558647156,0.6065141558647156,0.6065141558647156
1775,Fruta de Leite,0.774745762348175,0.2913977801799774,0.774745762348175,0.48334798216819763,1.06614351272583
1776,Frutal,-1.1948797702789307,0.04048210382461548,-1.1948797702789307,-1.2353618144989014,-1.1543976068496704
1777,Frutuoso Gomes,,,,,
1778,Fund?o,,,,,
1779,Funil?ndia,,,,,
1780,G?lia,-0.52397221326828,0.0,-0.52397221326828,-0.52397221326828,-0.52397221326828
1781,Ga?cha do Norte,0.38262733817100525,0.3951762020587921,0.4108671247959137,-0.8484758138656616,0.9641895294189453
1782,Gabriel Monteiro,,,,,
1783,Gado Bravo,,,,,
1784,Galil?ia,0.9799293279647827,0.0,0.9799293279647827,0.9799293279647827,0.9799293279647827
1785,Galinhos,1.621828556060791,0.0,1.621828556060791,1.621828556060791,1.621828556060791
1786,Galv?o,0.8046978712081909,0.0,0.8046978712081909,0.8046978712081909,0.8046978712081909
1787,Gameleira,,,,,
1788,Gameleira de Goi?s,,,,,
1789,Gameleiras,-0.20752167701721191,0.5244398713111877,-0.20752167701721191,-0.7319615483283997,0.31691819429397583
1790,Gandu,1.3786358833312988,0.0,1.3786358833312988,1.3786358833312988,1.3786358833312988
1791,Gar?a,-0.2852948009967804,0.0,-0.2852948009967804,-0.2852948009967804,-0.2852948009967804
1792,Garanhuns,,,,,
1793,Gararu,0.1544083058834076,0.5479941368103027,0.1544083058834076,-0.39358580112457275,0.7024024128913879
1794,Garibaldi,1.5518927574157715,0.0,1.5518927574157715,1.5518927574157715,1.5518927574157715
1795,Garopaba,,,,,
1796,Garraf?o do Norte,0.47204670310020447,0.13343146443367004,0.47204670310020447,0.3386152386665344,0.6054781675338745
1797,Garruchos,1.2458823919296265,0.07575011253356934,1.2458823919296265,1.1701322793960571,1.3216325044631958
1798,Garuva,0.17319832742214203,0.0,0.17319832742214203,0.17319832742214203,0.17319832742214203
1799,Gaspar,-0.4885309636592865,0.0,-0.4885309636592865,-0.4885309636592865,-0.4885309636592865
1800,Gast?o Vidigal,-1.1329282522201538,0.0,-1.1329282522201538,-1.1329282522201538,-1.1329282522201538
1801,Gaurama,,,,,
1802,Gavi?o,0.17574726045131683,0.0,0.17574726045131683,0.17574726045131683,0.17574726045131683
1803,Gavi?o Peixoto,,,,,
1804,Geminiano,-1.1484732627868652,0.0,-1.1484732627868652,-1.1484732627868652,-1.1484732627868652
1805,General C?mara,1.2156814336776733,0.0,1.2156814336776733,1.2156814336776733,1.2156814336776733
1806,General Carneiro,0.06102035939693451,0.1972063034772873,0.16546234488487244,-0.27863040566444397,0.19178715348243713
1807,General Maynard,,,,,
1808,General Salgado,-1.0407493114471436,0.0492284893989563,-1.0407493114471436,-1.0899778604507446,-0.991520881652832
1809,General Sampaio,0.20267322659492493,0.0,0.20267322659492493,0.20267322659492493,0.20267322659492493
1810,Gentil,,,,,
1811,Gentio do Ouro,0.37323635816574097,0.26865193247795105,0.2947608530521393,0.16589485108852386,0.89875727891922
1812,Get?lio Vargas,,,,,
1813,Getulina,0.004403251688927412,0.0,0.004403251688927412,0.004403251688927412,0.004403251688927412
1814,Gilbu?s,0.4269733726978302,0.16657349467277527,0.5144335031509399,0.19381487369537354,0.5726717710494995
1815,Girau do Ponciano,,,,,
1816,Giru?,1.442866563796997,0.0,1.442866563796997,1.442866563796997,1.442866563796997
1817,Gl?ria,2.000047445297241,0.6757597923278809,2.000047445297241,1.3242876529693604,2.675807237625122
1818,Gl?ria D'Oeste,1.4754574298858643,0.27001839876174927,1.4754574298858643,1.2054390907287598,1.7454758882522583
