date,datatype,station,value,fl_miss,fl_cmiss,country,indicator
2013-09-01T00:00:00,TPCP,GHCND:BR000082400,191,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR000082704,701,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR000082861,511,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR000352000,10,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR000956000,911,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR001957002,370,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR002143012,948,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR00E3-0520,1214,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR037041370,201,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR038484280,344,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR038837530,16,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR038983570,867,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR047635180,25,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BR057324290,381,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BRM00082098,162,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BRM00082193,1008,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BRM00082336,237,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BRM00082361,296,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BRM00082533,1610,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BRM00082562,1171,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BRM00083208,3,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BRM00083344,215,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BRM00083566,468,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BRM00083746,592,0,0,Brazil,TPCP
2013-09-01T00:00:00,TPCP,GHCND:BRM00083827,1231,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR000082400,94,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR000082704,714,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR000352000,627,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR000956000,2620,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR001957002,442,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR002143012,581,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR00E3-0520,920,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR037041370,254,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR038484280,126,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR038837530,371,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR038983570,1454,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR047635180,759,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BR057324290,728,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BRM00082098,157,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BRM00082193,645,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BRM00082336,958,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BRM00082361,1010,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BRM00082533,1414,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BRM00082562,119,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BRM00083208,1199,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BRM00083344,264,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BRM00083566,1041,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BRM00083746,666,0,0,Brazil,TPCP
2013-10-01T00:00:00,TPCP,GHCND:BRM00083827,722,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BR000082400,71,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BR000082704,1234,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BR000352000,564,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BR000956000,2726,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BR001957002,1074,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BR002143012,1595,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BR00E3-0520,1189,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BR037041370,596,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BR038484280,198,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BR038983570,1024,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BR047635180,1190,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BR057324290,1963,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BRM00082098,219,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BRM00082193,1616,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BRM00082336,330,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BRM00082361,1456,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BRM00082533,3528,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BRM00082562,653,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BRM00083208,1212,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BRM00083344,324,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BRM00083566,441,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BRM00083746,1184,0,0,Brazil,TPCP
2013-11-01T00:00:00,TPCP,GHCND:BRM00083827,1175,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR000082400,0,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR000082704,2517,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR000352000,1376,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR000956000,2920,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR001957002,2603,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR002143012,4943,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR00E3-0520,381,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR037041370,262,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR038484280,211,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR038837530,684,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR038983570,173,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR047635180,1467,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BR057324290,4129,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BRM00082098,756,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BRM00082193,1642,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BRM00082336,749,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BRM00082361,706,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BRM00082533,2174,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BRM00082562,1214,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BRM00083208,2368,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BRM00083344,2453,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BRM00083566,3393,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BRM00083746,1931,0,0,Brazil,TPCP
2013-12-01T00:00:00,TPCP,GHCND:BRM00083827,1092,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR000082400,1014,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR000082704,2640,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR000352000,1945,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR000956000,2708,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR001957002,1484,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR002143012,1316,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR00E3-0520,1406,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR037041370,1861,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR038484280,114,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR038837530,76,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR038983570,356,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR047635180,119,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BR057324290,249,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BRM00082098,1852,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BRM00082193,2955,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BRM00082336,676,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BRM00082361,4476,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BRM00082533,3447,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BRM00082562,2552,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BRM00083208,4644,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BRM00083344,589,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BRM00083566,165,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BRM00083746,592,0,0,Brazil,TPCP
2014-01-01T00:00:00,TPCP,GHCND:BRM00083827,1224,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR000082400,210,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR000082704,2872,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR000352000,4370,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR000956000,2846,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR001957002,688,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR002143012,614,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR00E3-0520,368,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR037041370,2442,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR038484280,400,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR038837530,213,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR038983570,1122,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR047635180,314,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BR057324290,119,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BRM00082098,4559,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BRM00082193,4341,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BRM00082336,2941,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BRM00082361,4124,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BRM00082533,3732,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BRM00082562,4273,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BRM00083208,5428,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BRM00083344,351,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BRM00083746,211,0,0,Brazil,TPCP
2014-02-01T00:00:00,TPCP,GHCND:BRM00083827,837,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR000082400,663,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR000082704,1929,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR000352000,3395,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR000956000,4998,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR001957002,861,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR002143012,961,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR00E3-0520,1762,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR037041370,2008,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR038484280,272,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR038837530,343,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR038983570,452,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR047635180,914,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BR057324290,764,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BRM00082098,2915,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BRM00082193,7471,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BRM00082336,2158,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BRM00082361,3695,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BRM00082533,3736,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BRM00082562,3732,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BRM00083208,3472,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BRM00083344,360,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BRM00083566,355,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BRM00083746,590,0,0,Brazil,TPCP
2014-03-01T00:00:00,TPCP,GHCND:BRM00083827,2310,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR000082400,4379,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR000082704,1580,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR000352000,2961,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR000956000,2154,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR001957002,249,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR002143012,1310,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR00E3-0520,689,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR037041370,1468,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR038484280,106,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR038837530,547,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR038983570,938,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR047635180,259,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BR057324290,344,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BRM00082098,4513,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BRM00082193,5369,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BRM00082336,3032,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BRM00082361,4744,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BRM00082533,2603,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BRM00082562,2800,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BRM00083208,0,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BRM00083344,299,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BRM00083566,267,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BRM00083746,1013,0,0,Brazil,TPCP
2014-04-01T00:00:00,TPCP,GHCND:BRM00083827,1214,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BR000082400,7352,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BR000082704,1428,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BR000352000,1275,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BR000956000,1267,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BR001957002,2902,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BR002143012,112,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BR00E3-0520,510,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BR037041370,1156,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BR038484280,1405,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BR038837530,693,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BR038983570,3954,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BR057324290,20,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BRM00082098,2706,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BRM00082193,2979,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BRM00082336,1424,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BRM00082361,2106,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BRM00082533,1663,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BRM00082562,1488,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BRM00083344,152,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BRM00083566,20,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BRM00083746,415,0,0,Brazil,TPCP
2014-05-01T00:00:00,TPCP,GHCND:BRM00083827,2794,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BR000082400,1644,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BR000082704,313,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BR000352000,574,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BR001957002,20,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BR002143012,351,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BR00E3-0520,150,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BR037041370,28,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BR038484280,1014,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BR038837530,238,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BR038983570,1362,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BR057324290,15,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BRM00082098,256,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BRM00082193,2105,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BRM00082361,754,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BRM00082533,180,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BRM00083344,53,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BRM00083566,10,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BRM00083746,30,0,0,Brazil,TPCP
2014-06-01T00:00:00,TPCP,GHCND:BRM00083827,3686,0,0,Brazil,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BR000082400,1971,0,0,Brazil,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BR000352000,168,0,0,Brazil,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BR002143012,320,0,0,Brazil,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BR00E3-0520,86,0,0,Brazil,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BR037041370,87,0,0,Brazil,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BR038484280,538,0,0,Brazil,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BR038837530,699,0,0,Brazil,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BR038983570,2003,0,0,Brazil,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BRM00082193,1374,0,0,Brazil,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BRM00082361,190,0,0,Brazil,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BRM00083566,160,0,0,Brazil,TPCP
2014-07-01T00:00:00,TPCP,GHCND:BRM00083827,1645,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BR000082400,132,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BR000352000,834,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BR000956000,81,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BR002143012,112,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BR00E3-0520,124,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BR037041370,23,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BR038484280,397,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BR038837530,364,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BR038983570,1593,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BRM00082193,1034,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BRM00082361,115,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BRM00083208,10,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BRM00083566,3,0,0,Brazil,TPCP
2014-08-01T00:00:00,TPCP,GHCND:BRM00083827,40,0,0,Brazil,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BR000352000,735,0,0,Brazil,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BR000956000,560,0,0,Brazil,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BR002143012,46,0,0,Brazil,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BR00E3-0520,557,0,0,Brazil,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BR037041370,66,0,0,Brazil,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BR038484280,1007,0,0,Brazil,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BR038837530,173,0,0,Brazil,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BR038983570,1553,0,0,Brazil,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BRM00082193,1687,0,0,Brazil,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BRM00083208,681,0,0,Brazil,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BRM00083566,38,0,0,Brazil,TPCP
2014-09-01T00:00:00,TPCP,GHCND:BRM00083827,1930,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BR000082400,128,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BR000352000,884,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BR000956000,1326,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BR002143012,632,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BR00E3-0520,30,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BR037041370,276,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BR038484280,529,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BR038837530,114,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BR038983570,1455,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BRM00082193,1424,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BRM00082361,755,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BRM00083208,0,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BRM00083566,527,0,0,Brazil,TPCP
2014-10-01T00:00:00,TPCP,GHCND:BRM00083827,526,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BR000082400,45,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BR000352000,1308,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BR000956000,2758,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BR002143012,1792,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BR00E3-0520,1812,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BR037041370,442,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BR038484280,113,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BR038837530,333,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BR038983570,236,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BRM00082193,25,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BRM00082361,394,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BRM00083208,333,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BRM00083566,955,0,0,Brazil,TPCP
2014-11-01T00:00:00,TPCP,GHCND:BRM00083827,972,0,0,Brazil,TPCP
2014-12-01T00:00:00,TPCP,GHCND:BR000082400,74,0,0,Brazil,TPCP
2014-12-01T00:00:00,TPCP,GHCND:BR000082861,1653,0,0,Brazil,TPCP
2014-12-01T00:00:00,TPCP,GHCND:BR000352000,154,0,0,Brazil,TPCP
2014-12-01T00:00:00,TPCP,GHCND:BR000956000,3070,0,0,Brazil,TPCP
2014-12-01T00:00:00,TPCP,GHCND:BR002143012,1527,0,0,Brazil,TPCP
